datetime,variable
29/03/2019 23:50,4756.939663
30/03/2019 00:00,6552.14359
30/03/2019 00:10,6843.856081
30/03/2019 00:20,7088.615993
30/03/2019 00:30,7164.085439
30/03/2019 00:40,7133.533461
30/03/2019 00:50,7383.008704
30/03/2019 01:00,7188.418948
30/03/2019 01:10,7356.276756
30/03/2019 01:20,7412.438366
30/03/2019 01:30,7448.593077
30/03/2019 01:40,7483.372133
30/03/2019 01:50,7139.665784
30/03/2019 02:00,7307.951726
30/03/2019 02:10,7155.451867
30/03/2019 02:20,7117.605869
30/03/2019 02:30,6878.066741
30/03/2019 02:40,6937.603295
30/03/2019 02:50,6921.256612
30/03/2019 03:00,6712.992463
30/03/2019 03:10,6733.19049
30/03/2019 03:20,6439.820297
30/03/2019 03:30,6438.99871
30/03/2019 03:40,6228.669082
30/03/2019 03:50,6215.210864
30/03/2019 04:00,6152.232169
30/03/2019 04:10,6264.080034
30/03/2019 04:20,5847.634544
30/03/2019 04:30,5675.430344
30/03/2019 04:40,5611.668834
30/03/2019 04:50,5544.807507
30/03/2019 05:00,5175.786821
30/03/2019 05:10,5224.897751
30/03/2019 05:20,4991.405897
30/03/2019 05:30,4883.287603
30/03/2019 05:40,4813.139719
30/03/2019 05:50,4472.959078
30/03/2019 06:00,4435.083964
30/03/2019 06:10,4196.192572
30/03/2019 06:20,4086.538574
30/03/2019 06:30,3841.612909
30/03/2019 06:40,3725.918556
30/03/2019 06:50,3572.162119
30/03/2019 07:00,3473.999525
30/03/2019 07:10,3132.690242
30/03/2019 07:20,2990.173291
30/03/2019 07:30,2835.679905
30/03/2019 07:40,2707.193188
30/03/2019 07:50,2483.243804
30/03/2019 08:00,2099.017541
30/03/2019 08:10,1950.130129
30/03/2019 08:20,1860.348137
30/03/2019 08:30,1454.00027
30/03/2019 08:40,1698.40891
30/03/2019 08:50,1441.999224
30/03/2019 09:00,1330.461269
30/03/2019 09:10,1283.384551
30/03/2019 09:20,1142.847925
30/03/2019 09:30,1277.801751
30/03/2019 09:40,1147.663953
30/03/2019 09:50,1135.808953
30/03/2019 10:00,1164.653427
30/03/2019 10:10,1005.373926
30/03/2019 10:20,1204.354624
30/03/2019 10:30,1194.070629
30/03/2019 10:40,1213.672786
30/03/2019 10:50,1039.114822
30/03/2019 11:00,1196.116999
30/03/2019 11:10,1077.107103
30/03/2019 11:20,910.9475901
30/03/2019 11:30,1028.730551
30/03/2019 11:40,929.3446557
30/03/2019 11:50,1149.480952
30/03/2019 12:00,1064.131728
30/03/2019 12:10,1239.509561
30/03/2019 12:20,918.5798119
30/03/2019 12:30,1091.620664
30/03/2019 12:40,1203.602376
30/03/2019 12:50,1261.89312
30/03/2019 13:00,1168.140292
30/03/2019 13:10,1066.175471
30/03/2019 13:20,1274.921228
30/03/2019 13:30,1114.997639
30/03/2019 13:40,1481.920387
30/03/2019 13:50,1194.553488
30/03/2019 14:00,1444.286708
30/03/2019 14:10,1408.865998
30/03/2019 14:20,1476.920587
30/03/2019 14:30,1581.447572
30/03/2019 14:40,1659.65307
30/03/2019 14:50,1763.456759
30/03/2019 15:00,1714.431056
30/03/2019 15:10,1998.836352
30/03/2019 15:20,1883.190682
30/03/2019 15:30,1972.228139
30/03/2019 15:40,2165.669084
30/03/2019 15:50,2276.537757
30/03/2019 16:00,2596.869267
30/03/2019 16:10,2554.478628
30/03/2019 16:20,2645.55578
30/03/2019 16:30,2660.891176
30/03/2019 16:40,2862.643675
30/03/2019 16:50,3160.709308
30/03/2019 17:00,3159.502829
30/03/2019 17:10,3241.232307
30/03/2019 17:20,3514.054011
30/03/2019 17:30,3516.938613
30/03/2019 17:40,3773.852672
30/03/2019 17:50,3837.409429
30/03/2019 18:00,4026.398024
30/03/2019 18:10,4067.081195
30/03/2019 18:20,4220.688861
30/03/2019 18:30,4616.959357
30/03/2019 18:40,4537.484252
30/03/2019 18:50,4917.837167
30/03/2019 19:00,5046.702426
30/03/2019 19:10,4972.704102
30/03/2019 19:20,5314.96959
30/03/2019 19:30,5535.869502
30/03/2019 19:40,5616.928988
30/03/2019 19:50,5959.282816
30/03/2019 20:00,6075.983058
30/03/2019 20:10,6144.039455
30/03/2019 20:20,6247.428212
30/03/2019 20:30,6549.626565
30/03/2019 20:40,6602.294132
30/03/2019 20:50,6807.136166
30/03/2019 21:00,6862.833659
30/03/2019 21:10,6991.400903
30/03/2019 21:20,6944.776286
30/03/2019 21:30,7299.647852
30/03/2019 21:40,7335.86965
30/03/2019 21:50,7494.313467
30/03/2019 22:00,7551.239879
30/03/2019 22:10,7589.990391
30/03/2019 22:20,7529.298236
30/03/2019 22:30,7655.540763
30/03/2019 22:40,8029.55902
30/03/2019 22:50,7705.924687
30/03/2019 23:00,7658.084802
30/03/2019 23:10,7580.859417
30/03/2019 23:20,7537.458283
30/03/2019 23:30,7367.498374
30/03/2019 23:40,7199.19774
30/03/2019 23:50,6702.726366
31/03/2019 00:00,7212.770667
31/03/2019 00:10,7999.20558
31/03/2019 00:20,8031.273972
31/03/2019 00:30,8176.527752
31/03/2019 00:40,8196.833054
31/03/2019 00:50,8498.365849
31/03/2019 01:00,8394.02002
31/03/2019 01:10,8346.578189
31/03/2019 01:20,8473.604464
31/03/2019 01:30,8338.367418
31/03/2019 01:40,8284.391237
31/03/2019 01:50,8187.778515
31/03/2019 02:00,8236.379254
31/03/2019 02:10,8026.198913
31/03/2019 02:20,8098.644129
31/03/2019 02:30,7877.368939
31/03/2019 02:40,7894.099582
31/03/2019 02:50,7751.795735
31/03/2019 03:00,7633.576775
31/03/2019 03:10,7553.905772
31/03/2019 03:20,7453.17396
31/03/2019 03:30,7365.063826
31/03/2019 03:40,7244.764528
31/03/2019 03:50,7305.773071
31/03/2019 04:00,7019.044752
31/03/2019 04:10,6948.123316
31/03/2019 04:20,6745.690879
31/03/2019 04:30,6513.004879
31/03/2019 04:40,6464.613892
31/03/2019 04:50,6363.095587
31/03/2019 05:00,6345.480324
31/03/2019 05:10,6117.268023
31/03/2019 05:20,5941.748933
31/03/2019 05:30,5788.100976
31/03/2019 05:40,5541.570121
31/03/2019 05:50,5574.034913
31/03/2019 06:00,5376.601885
31/03/2019 06:10,5168.928159
31/03/2019 06:20,5095.592472
31/03/2019 06:30,4782.776565
31/03/2019 06:40,4733.852639
31/03/2019 06:50,4638.665116
31/03/2019 07:00,4354.073481
31/03/2019 07:10,4083.559735
31/03/2019 07:20,3885.658099
31/03/2019 07:30,3799.413276
31/03/2019 07:40,3535.971199
31/03/2019 07:50,3259.400576
31/03/2019 08:00,3124.578593
31/03/2019 08:10,3039.373537
31/03/2019 08:20,2772.07146
31/03/2019 08:30,2644.124135
31/03/2019 08:40,2493.316273
31/03/2019 08:50,2318.618759
31/03/2019 09:00,2226.538935
31/03/2019 09:10,2170.810155
31/03/2019 09:20,2300.430304
31/03/2019 09:30,2115.277999
31/03/2019 09:40,2072.15597
31/03/2019 09:50,1988.559334
31/03/2019 10:00,1798.993364
31/03/2019 10:10,2105.12185
31/03/2019 10:20,1993.219924
31/03/2019 10:30,1988.527956
31/03/2019 10:40,1968.321168
31/03/2019 10:50,2007.633477
31/03/2019 11:00,1895.739841
31/03/2019 11:10,1608.069194
31/03/2019 11:20,1864.521682
31/03/2019 11:30,1851.889352
31/03/2019 11:40,1939.762646
31/03/2019 11:50,2028.378309
31/03/2019 12:00,2028.912275
31/03/2019 12:10,1833.080665
31/03/2019 12:20,1893.598071
31/03/2019 12:30,2014.921776
31/03/2019 12:40,1767.560179
31/03/2019 12:50,1886.170169
31/03/2019 13:00,1839.84148
31/03/2019 13:10,1939.964884
31/03/2019 13:20,2172.786919
31/03/2019 13:30,2046.588262
31/03/2019 13:40,2118.012844
31/03/2019 13:50,2183.339385
31/03/2019 14:00,2323.634199
31/03/2019 14:10,2346.405613
31/03/2019 14:20,2369.980815
31/03/2019 14:30,2360.347962
31/03/2019 14:40,2400.548731
31/03/2019 14:50,2497.867747
31/03/2019 15:00,2528.065126
31/03/2019 15:10,2550.714321
31/03/2019 15:20,2809.832715
31/03/2019 15:30,2843.335537
31/03/2019 15:40,3230.048777
31/03/2019 15:50,3018.557406
31/03/2019 16:00,3271.393161
31/03/2019 16:10,3568.300561
31/03/2019 16:20,3590.008423
31/03/2019 16:30,3497.350992
31/03/2019 16:40,3864.138963
31/03/2019 16:50,3807.685189
31/03/2019 17:00,4108.638849
31/03/2019 17:10,4134.75767
31/03/2019 17:20,4488.924835
31/03/2019 17:30,4562.035347
31/03/2019 17:40,4557.896686
31/03/2019 17:50,4676.083774
31/03/2019 18:00,4824.567822
31/03/2019 18:10,5067.775876
31/03/2019 18:20,5271.898958
31/03/2019 18:30,5261.414392
31/03/2019 18:40,5374.399243
31/03/2019 18:50,5695.169957
31/03/2019 19:00,5763.912862
31/03/2019 19:10,5930.997074
31/03/2019 19:20,6214.87843
31/03/2019 19:30,6387.229849
31/03/2019 19:40,6717.720857
31/03/2019 19:50,6626.362277
31/03/2019 20:00,7039.458375
31/03/2019 20:10,7032.945861
31/03/2019 20:20,7266.203112
31/03/2019 20:30,7363.040549
31/03/2019 20:40,7583.604006
31/03/2019 20:50,7761.312055
31/03/2019 21:00,7788.538376
31/03/2019 21:10,8032.615608
31/03/2019 21:20,8053.565363
31/03/2019 21:30,8236.640275
31/03/2019 21:40,8308.661952
31/03/2019 21:50,8573.267077
31/03/2019 22:00,8513.501457
31/03/2019 22:10,8621.25809
31/03/2019 22:20,8696.111247
31/03/2019 22:30,8729.048
31/03/2019 22:40,8975.322446
31/03/2019 22:50,8771.204632
31/03/2019 23:00,8735.508793
31/03/2019 23:10,8726.725338
31/03/2019 23:20,8541.145953
31/03/2019 23:30,8432.166372
31/03/2019 23:40,8061.459124
31/03/2019 23:50,7848.150072
01/04/2019 00:00,7194.737473
01/04/2019 00:10,7573.774459
01/04/2019 00:20,7920.411329
01/04/2019 00:30,7807.472676
01/04/2019 00:40,7891.36537
01/04/2019 00:50,8096.006236
01/04/2019 01:00,8122.05921
01/04/2019 01:10,8168.570773
01/04/2019 01:20,8337.464796
01/04/2019 01:30,7935.750907
01/04/2019 01:40,7976.401217
01/04/2019 01:50,8026.399877
01/04/2019 02:00,7927.381926
01/04/2019 02:10,7747.424567
01/04/2019 02:20,7711.455298
01/04/2019 02:30,7657.730134
01/04/2019 02:40,7695.766943
01/04/2019 02:50,7429.591961
01/04/2019 03:00,7500.695267
01/04/2019 03:10,7452.77303
01/04/2019 03:20,7284.003401
01/04/2019 03:30,6953.131761
01/04/2019 03:40,7070.016856
01/04/2019 03:50,6991.034066
01/04/2019 04:00,6872.366267
01/04/2019 04:10,6695.37665
01/04/2019 04:20,6808.672977
01/04/2019 04:30,6295.065625
01/04/2019 04:40,6295.245779
01/04/2019 04:50,6123.400107
01/04/2019 05:00,6046.250911
01/04/2019 05:10,5828.304504
01/04/2019 05:20,5828.706095
01/04/2019 05:30,5527.903391
01/04/2019 05:40,5475.828751
01/04/2019 05:50,5094.89459
01/04/2019 06:00,5258.708669
01/04/2019 06:10,5100.400046
01/04/2019 06:20,4775.663252
01/04/2019 06:30,4635.805225
01/04/2019 06:40,4448.435409
01/04/2019 06:50,4324.963955
01/04/2019 07:00,4025.189051
01/04/2019 07:10,3924.907454
01/04/2019 07:20,3634.622391
01/04/2019 07:30,3399.509826
01/04/2019 07:40,3413.662949
01/04/2019 07:50,3127.516823
01/04/2019 08:00,3018.043812
01/04/2019 08:10,2756.965586
01/04/2019 08:20,2706.552274
01/04/2019 08:30,2322.260705
01/04/2019 08:40,2321.46875
01/04/2019 08:50,2116.120725
01/04/2019 09:00,2247.086709
01/04/2019 09:10,2070.681727
01/04/2019 09:20,1799.963205
01/04/2019 09:30,1984.89084
01/04/2019 09:40,1963.495977
01/04/2019 09:50,1689.730427
01/04/2019 10:00,1556.556572
01/04/2019 10:10,1676.29092
01/04/2019 10:20,1932.288637
01/04/2019 10:30,1862.999417
01/04/2019 10:40,1575.775358
01/04/2019 10:50,1825.713599
01/04/2019 11:00,1707.057513
01/04/2019 11:10,1822.551545
01/04/2019 11:20,1617.070176
01/04/2019 11:30,1690.452577
01/04/2019 11:40,1702.975288
01/04/2019 11:50,1643.530289
01/04/2019 12:00,1627.648989
01/04/2019 12:10,1700.286741
01/04/2019 12:20,1687.256667
01/04/2019 12:30,1724.852881
01/04/2019 12:40,1728.861269
01/04/2019 12:50,1765.783645
01/04/2019 13:00,1846.493485
01/04/2019 13:10,1613.116059
01/04/2019 13:20,2009.489103
01/04/2019 13:30,1872.977983
01/04/2019 13:40,2019.779949
01/04/2019 13:50,1792.949047
01/04/2019 14:00,2128.449677
01/04/2019 14:10,1966.333878
01/04/2019 14:20,1859.432673
01/04/2019 14:30,2325.795504
01/04/2019 14:40,2065.250232
01/04/2019 14:50,2388.328221
01/04/2019 15:00,2149.781888
01/04/2019 15:10,2269.868302
01/04/2019 15:20,2551.659716
01/04/2019 15:30,2525.969419
01/04/2019 15:40,2869.458812
01/04/2019 15:50,2765.062351
01/04/2019 16:00,3135.532917
01/04/2019 16:10,3140.270888
01/04/2019 16:20,3470.896522
01/04/2019 16:30,3418.978719
01/04/2019 16:40,3541.13665
01/04/2019 16:50,3758.854532
01/04/2019 17:00,3748.10006
01/04/2019 17:10,3948.497645
01/04/2019 17:20,4178.011175
01/04/2019 17:30,4343.71037
01/04/2019 17:40,4205.666519
01/04/2019 17:50,4526.586924
01/04/2019 18:00,4833.159846
01/04/2019 18:10,4919.966697
01/04/2019 18:20,5322.177823
01/04/2019 18:30,5044.125656
01/04/2019 18:40,5205.710913
01/04/2019 18:50,5419.763613
01/04/2019 19:00,5732.82556
01/04/2019 19:10,5708.238517
01/04/2019 19:20,5896.327089
01/04/2019 19:30,6324.160357
01/04/2019 19:40,6323.783776
01/04/2019 19:50,6537.153957
01/04/2019 20:00,6594.527478
01/04/2019 20:10,6874.743799
01/04/2019 20:20,6921.841534
01/04/2019 20:30,6985.082677
01/04/2019 20:40,7314.375041
01/04/2019 20:50,7383.650306
01/04/2019 21:00,7662.859063
01/04/2019 21:10,7688.6421
01/04/2019 21:20,7972.15077
01/04/2019 21:30,7924.490253
01/04/2019 21:40,8126.871059
01/04/2019 21:50,8389.96239
01/04/2019 22:00,8276.636537
01/04/2019 22:10,8372.458012
01/04/2019 22:20,8477.883222
01/04/2019 22:30,8504.626867
01/04/2019 22:40,8584.416905
01/04/2019 22:50,8492.844253
01/04/2019 23:00,8631.942113
01/04/2019 23:10,8583.199499
01/04/2019 23:20,8194.810472
01/04/2019 23:30,8054.069325
01/04/2019 23:40,7810.529157
01/04/2019 23:50,7511.021925
02/04/2019 00:00,6622.303109
02/04/2019 00:10,6810.379385
02/04/2019 00:20,7173.332574
02/04/2019 00:30,7380.971948
02/04/2019 00:40,7601.038044
02/04/2019 00:50,7697.602552
02/04/2019 01:00,7637.748351
02/04/2019 01:10,7547.666463
02/04/2019 01:20,7802.123544
02/04/2019 01:30,7797.473591
02/04/2019 01:40,7613.965174
02/04/2019 01:50,7487.173939
02/04/2019 02:00,7469.186606
02/04/2019 02:10,7328.23987
02/04/2019 02:20,7173.498017
02/04/2019 02:30,7128.69098
02/04/2019 02:40,7085.015853
02/04/2019 02:50,6984.781988
02/04/2019 03:00,6861.192382
02/04/2019 03:10,6898.976315
02/04/2019 03:20,6848.140761
02/04/2019 03:30,6505.615455
02/04/2019 03:40,6384.675637
02/04/2019 03:50,6483.137973
02/04/2019 04:00,6255.086223
02/04/2019 04:10,6225.235027
02/04/2019 04:20,6065.791604
02/04/2019 04:30,6202.081385
02/04/2019 04:40,5623.595191
02/04/2019 04:50,5601.47193
02/04/2019 05:00,5481.950131
02/04/2019 05:10,5441.632743
02/04/2019 05:20,5443.714724
02/04/2019 05:30,4976.322931
02/04/2019 05:40,4937.087415
02/04/2019 05:50,4555.944978
02/04/2019 06:00,4504.411183
02/04/2019 06:10,4369.902378
02/04/2019 06:20,4376.635462
02/04/2019 06:30,4063.661243
02/04/2019 06:40,3730.553158
02/04/2019 06:50,3419.861823
02/04/2019 07:00,3669.004073
02/04/2019 07:10,3384.573199
02/04/2019 07:20,3118.260761
02/04/2019 07:30,2983.906666
02/04/2019 07:40,2685.518306
02/04/2019 07:50,2683.904156
02/04/2019 08:00,2345.227107
02/04/2019 08:10,2026.75997
02/04/2019 08:20,1803.448115
02/04/2019 08:30,1911.712592
02/04/2019 08:40,1732.426907
02/04/2019 08:50,1652.993833
02/04/2019 09:00,1528.674011
02/04/2019 09:10,1336.503825
02/04/2019 09:20,1245.974496
02/04/2019 09:30,1285.126422
02/04/2019 09:40,1262.005158
02/04/2019 09:50,1237.307714
02/04/2019 10:00,1230.767001
02/04/2019 10:10,1265.110395
02/04/2019 10:20,1095.858087
02/04/2019 10:30,1343.674069
02/04/2019 10:40,1108.034179
02/04/2019 10:50,1195.38068
02/04/2019 11:00,981.3265532
02/04/2019 11:10,1185.744339
02/04/2019 11:20,1114.849821
02/04/2019 11:30,1169.432397
02/04/2019 11:40,1068.192124
02/04/2019 11:50,1009.353446
02/04/2019 12:00,1143.857011
02/04/2019 12:10,1114.524425
02/04/2019 12:20,941.4605321
02/04/2019 12:30,1026.632376
02/04/2019 12:40,1135.123953
02/04/2019 12:50,1202.637448
02/04/2019 13:00,1173.289135
02/04/2019 13:10,1100.332092
02/04/2019 13:20,1222.500829
02/04/2019 13:30,1199.550349
02/04/2019 13:40,1280.075437
02/04/2019 13:50,1390.093379
02/04/2019 14:00,1414.695051
02/04/2019 14:10,1286.830753
02/04/2019 14:20,1605.378786
02/04/2019 14:30,1470.237162
02/04/2019 14:40,1557.653696
02/04/2019 14:50,1677.349335
02/04/2019 15:00,1943.14608
02/04/2019 15:10,1762.296143
02/04/2019 15:20,2057.05045
02/04/2019 15:30,2135.07689
02/04/2019 15:40,2245.97226
02/04/2019 15:50,2502.265231
02/04/2019 16:00,2613.801315
02/04/2019 16:10,2384.041765
02/04/2019 16:20,2773.621917
02/04/2019 16:30,2964.752521
02/04/2019 16:40,2821.280386
02/04/2019 16:50,3215.746529
02/04/2019 17:00,3382.847988
02/04/2019 17:10,3341.836408
02/04/2019 17:20,3590.470403
02/04/2019 17:30,3690.365264
02/04/2019 17:40,3785.16507
02/04/2019 17:50,3993.378805
02/04/2019 18:00,4214.262971
02/04/2019 18:10,4154.277297
02/04/2019 18:20,4447.612575
02/04/2019 18:30,4538.154368
02/04/2019 18:40,4714.096994
02/04/2019 18:50,4961.423189
02/04/2019 19:00,5005.74813
02/04/2019 19:10,5385.180867
02/04/2019 19:20,5400.728749
02/04/2019 19:30,5543.651404
02/04/2019 19:40,5770.548735
02/04/2019 19:50,5912.5696
02/04/2019 20:00,6117.889918
02/04/2019 20:10,6462.63628
02/04/2019 20:20,6431.917284
02/04/2019 20:30,6786.087607
02/04/2019 20:40,6857.02212
02/04/2019 20:50,6830.436283
02/04/2019 21:00,7118.926148
02/04/2019 21:10,7089.032836
02/04/2019 21:20,7492.069542
02/04/2019 21:30,7568.196944
02/04/2019 21:40,7354.215608
02/04/2019 21:50,7579.657497
02/04/2019 22:00,7639.594761
02/04/2019 22:10,7982.704976
02/04/2019 22:20,7934.98446
02/04/2019 22:30,8013.04321
02/04/2019 22:40,7989.071751
02/04/2019 22:50,8011.167156
02/04/2019 23:00,7948.302495
02/04/2019 23:10,7938.816584
02/04/2019 23:20,7749.894057
02/04/2019 23:30,7405.075837
02/04/2019 23:40,7421.993873
02/04/2019 23:50,7066.437229
03/04/2019 00:00,4608.221521
03/04/2019 00:10,5177.697238
03/04/2019 00:20,4964.093838
03/04/2019 00:30,5277.96679
03/04/2019 00:40,5393.893289
03/04/2019 00:50,5342.627632
03/04/2019 01:00,5586.593552
03/04/2019 01:10,5613.183863
03/04/2019 01:20,5689.953273
03/04/2019 01:30,5650.923571
03/04/2019 01:40,5393.968356
03/04/2019 01:50,5539.558962
03/04/2019 02:00,5263.42358
03/04/2019 02:10,5229.215064
03/04/2019 02:20,5075.048212
03/04/2019 02:30,4903.751202
03/04/2019 02:40,4974.200959
03/04/2019 02:50,5018.539422
03/04/2019 03:00,4966.066539
03/04/2019 03:10,4799.178537
03/04/2019 03:20,4769.840987
03/04/2019 03:30,4579.92694
03/04/2019 03:40,4495.610518
03/04/2019 03:50,4238.540704
03/04/2019 04:00,4300.811207
03/04/2019 04:10,4137.012077
03/04/2019 04:20,3953.911055
03/04/2019 04:30,3904.165978
03/04/2019 04:40,3777.924436
03/04/2019 04:50,3558.057541
03/04/2019 05:00,3404.545183
03/04/2019 05:10,3288.355944
03/04/2019 05:20,3132.002932
03/04/2019 05:30,2991.505668
03/04/2019 05:40,2971.535632
03/04/2019 05:50,2866.44434
03/04/2019 06:00,2496.922641
03/04/2019 06:10,2182.426406
03/04/2019 06:20,2230.211923
03/04/2019 06:30,1938.081521
03/04/2019 06:40,1786.51613
03/04/2019 06:50,1715.162794
03/04/2019 07:00,1404.304637
03/04/2019 07:10,1246.04018
03/04/2019 07:20,1095.254642
03/04/2019 07:30,756.7068547
03/04/2019 07:40,581.9355771
03/04/2019 07:50,622.8215068
03/04/2019 08:00,252.8777033
03/04/2019 08:10,29.86510651
03/04/2019 08:20,63.19386352
03/04/2019 08:30,30.21590964
03/04/2019 08:40,23.01125952
03/04/2019 08:50,10.7287152
03/04/2019 09:00,82.00843976
03/04/2019 09:10,-37.45705659
03/04/2019 09:20,-65.31664693
03/04/2019 09:30,26.72782192
03/04/2019 09:40,-74.40290124
03/04/2019 09:50,-9.829651652
03/04/2019 10:00,-31.24409828
03/04/2019 10:10,-96.41903328
03/04/2019 10:20,-4.150876286
03/04/2019 10:30,12.59245208
03/04/2019 10:40,223.2423636
03/04/2019 10:50,130.6823624
03/04/2019 11:00,-107.8002646
03/04/2019 11:10,29.47485303
03/04/2019 11:20,-54.12995222
03/04/2019 11:30,65.75104701
03/04/2019 11:40,-36.6217675
03/04/2019 11:50,77.4174759
03/04/2019 12:00,-128.2214671
03/04/2019 12:10,10.6587378
03/04/2019 12:20,47.8485693
03/04/2019 12:30,165.3955666
03/04/2019 12:40,43.46196946
03/04/2019 12:50,-6.802617329
03/04/2019 13:00,151.3076964
03/04/2019 13:10,-62.38641483
03/04/2019 13:20,-91.54388014
03/04/2019 13:30,94.45641808
03/04/2019 13:40,140.9779716
03/04/2019 13:50,8.097204875
03/04/2019 14:00,-30.81941243
03/04/2019 14:10,-70.98257779
03/04/2019 14:20,81.72257541
03/04/2019 14:30,113.1250965
03/04/2019 14:40,-24.29035788
03/04/2019 14:50,-46.78256291
03/04/2019 15:00,4.218901999
03/04/2019 15:10,-51.4158064
03/04/2019 15:20,-65.98850737
03/04/2019 15:30,-207.81554
03/04/2019 15:40,25.85385646
03/04/2019 15:50,163.1325123
03/04/2019 16:00,580.1999022
03/04/2019 16:10,430.163652
03/04/2019 16:20,476.8353308
03/04/2019 16:30,866.567707
03/04/2019 16:40,911.8218463
03/04/2019 16:50,1029.268527
03/04/2019 17:00,1164.190045
03/04/2019 17:10,1337.366602
03/04/2019 17:20,1543.932337
03/04/2019 17:30,1652.082963
03/04/2019 17:40,1639.05123
03/04/2019 17:50,2161.200833
03/04/2019 18:00,2097.42027
03/04/2019 18:10,2155.169214
03/04/2019 18:20,2228.531378
03/04/2019 18:30,2441.828067
03/04/2019 18:40,2825.828101
03/04/2019 18:50,2951.969941
03/04/2019 19:00,2971.43459
03/04/2019 19:10,3112.290387
03/04/2019 19:20,3380.289458
03/04/2019 19:30,3533.726084
03/04/2019 19:40,3899.847244
03/04/2019 19:50,3794.927925
03/04/2019 20:00,4185.640959
03/04/2019 20:10,4193.486434
03/04/2019 20:20,4383.213048
03/04/2019 20:30,4656.688285
03/04/2019 20:40,4675.371153
03/04/2019 20:50,4756.703234
03/04/2019 21:00,4849.992218
03/04/2019 21:10,4938.386613
03/04/2019 21:20,5295.373347
03/04/2019 21:30,5364.467697
03/04/2019 21:40,5485.836851
03/04/2019 21:50,5574.441723
03/04/2019 22:00,5843.455111
03/04/2019 22:10,5754.289324
03/04/2019 22:20,5825.829487
03/04/2019 22:30,5965.288624
03/04/2019 22:40,6027.842156
03/04/2019 22:50,5775.34171
03/04/2019 23:00,6028.716995
03/04/2019 23:10,5863.501525
03/04/2019 23:20,5729.599648
03/04/2019 23:30,5379.111136
03/04/2019 23:40,5376.555847
03/04/2019 23:50,4899.797821
04/04/2019 00:00,3544.433394
04/04/2019 00:10,3698.431448
04/04/2019 00:20,3875.571833
04/04/2019 00:30,4167.796019
04/04/2019 00:40,4344.971462
04/04/2019 00:50,4425.454407
04/04/2019 01:00,4314.506217
04/04/2019 01:10,4417.37981
04/04/2019 01:20,4284.2986
04/04/2019 01:30,4316.426622
04/04/2019 01:40,4348.055835
04/04/2019 01:50,4143.951099
04/04/2019 02:00,4215.001671
04/04/2019 02:10,4171.957265
04/04/2019 02:20,3916.132371
04/04/2019 02:30,4014.77326
04/04/2019 02:40,3980.169049
04/04/2019 02:50,4077.48892
04/04/2019 03:00,3869.529099
04/04/2019 03:10,3547.133884
04/04/2019 03:20,3542.684244
04/04/2019 03:30,3448.102369
04/04/2019 03:40,3394.440647
04/04/2019 03:50,3259.521081
04/04/2019 04:00,3013.8709
04/04/2019 04:10,2978.816095
04/04/2019 04:20,2835.727912
04/04/2019 04:30,2594.300405
04/04/2019 04:40,2623.877074
04/04/2019 04:50,2483.478752
04/04/2019 05:00,2327.03968
04/04/2019 05:10,2248.539745
04/04/2019 05:20,2010.264507
04/04/2019 05:30,1867.710289
04/04/2019 05:40,1715.884406
04/04/2019 05:50,1423.477209
04/04/2019 06:00,1313.3958
04/04/2019 06:10,952.9611835
04/04/2019 06:20,1026.93991
04/04/2019 06:30,858.2046524
04/04/2019 06:40,651.9746836
04/04/2019 06:50,477.8830977
04/04/2019 07:00,299.938546
04/04/2019 07:10,59.70692285
04/04/2019 07:20,113.9201646
04/04/2019 07:30,-69.43116381
04/04/2019 07:40,37.6595956
04/04/2019 07:50,96.38486825
04/04/2019 08:00,-129.6674722
04/04/2019 08:10,98.37519698
04/04/2019 08:20,77.44728686
04/04/2019 08:30,138.9537147
04/04/2019 08:40,-93.16110157
04/04/2019 08:50,10.03548435
04/04/2019 09:00,-112.3602602
04/04/2019 09:10,-18.69451855
04/04/2019 09:20,33.97808726
04/04/2019 09:30,139.0292157
04/04/2019 09:40,-115.4138519
04/04/2019 09:50,198.2902657
04/04/2019 10:00,-123.6165104
04/04/2019 10:10,98.33704509
04/04/2019 10:20,-82.47872985
04/04/2019 10:30,-93.83027143
04/04/2019 10:40,-155.3122512
04/04/2019 10:50,-88.39865076
04/04/2019 11:00,27.94031268
04/04/2019 11:10,9.878409058
04/04/2019 11:20,-58.28433878
04/04/2019 11:30,-69.93466394
04/04/2019 11:40,-8.906655686
04/04/2019 11:50,-108.2148408
04/04/2019 12:00,-41.62728137
04/04/2019 12:10,123.2304664
04/04/2019 12:20,21.12607394
04/04/2019 12:30,69.69780059
04/04/2019 12:40,11.67270362
04/04/2019 12:50,48.6423442
04/04/2019 13:00,-58.88189789
04/04/2019 13:10,22.58501817
04/04/2019 13:20,103.5787833
04/04/2019 13:30,-127.682872
04/04/2019 13:40,-106.1550058
04/04/2019 13:50,-39.79849089
04/04/2019 14:00,-45.19900224
04/04/2019 14:10,244.6615777
04/04/2019 14:20,72.6281886
04/04/2019 14:30,-90.49385937
04/04/2019 14:40,-7.168426936
04/04/2019 14:50,-59.69641169
04/04/2019 15:00,208.7232642
04/04/2019 15:10,44.77542385
04/04/2019 15:20,-95.25801403
04/04/2019 15:30,-126.3222543
04/04/2019 15:40,-34.4628331
04/04/2019 15:50,78.60670001
04/04/2019 16:00,173.5631982
04/04/2019 16:10,-17.85485891
04/04/2019 16:20,-72.72720808
